CaI	IP3	CaS	g	C	D	Robustness
0.1	0.05	1100.0	0.0	1.6	2.5	-0.093343526
0.1	0.05	1100.0	0.0	0.6	2.0	-68.62613
0.1	0.05	1100.0	0.0	0.615625	1.984375	-87.889824
0.1	0.05	1100.0	0.0	0.615625	2.0	-87.8499
0.1	0.05	1100.0	0.0	0.615625	2.015625	-88.01227
0.1	0.05	1100.0	0.0	0.63125	1.96875	-87.99018
0.1	0.05	1100.0	0.0	0.63125	1.984375	-87.96434
0.1	0.05	1100.0	0.0	0.63125	2.0	-87.93454
0.1	0.05	1100.0	0.0	0.63125	2.015625	-87.9007
0.1	0.05	1100.0	0.0	0.63125	2.03125	-88.07292
0.1	0.05	1100.0	0.0	0.646875	1.953125	-88.052025
0.1	0.05	1100.0	0.0	0.646875	1.96875	-88.0384
0.1	0.05	1100.0	0.0	0.646875	1.984375	-88.02113
0.1	0.05	1100.0	0.0	0.646875	2.0	-87.99968
0.1	0.05	1100.0	0.0	0.646875	2.015625	-87.97455
0.1	0.05	1100.0	0.0	0.646875	2.03125	-87.94567
0.1	0.05	1100.0	0.0	0.646875	2.046875	-88.127045
0.1	0.05	1100.0	0.0	0.6625	1.9375	-87.839775
0.1	0.05	1100.0	0.0	0.6625	1.953125	-87.840675
0.1	0.05	1100.0	0.0	0.6625	1.96875	-87.83728
0.1	0.05	1100.0	0.0	0.6625	1.984375	-88.06537
0.1	0.05	1100.0	0.0	0.6625	2.0	-88.05145
0.1	0.05	1100.0	0.0	0.6625	2.015625	-88.03377
0.1	0.05	1100.0	0.0	0.6625	2.03125	-88.012474
0.1	0.05	1100.0	0.0	0.6625	2.046875	-87.98769
0.1	0.05	1100.0	0.0	0.6625	2.0625	-87.9593
0.1	0.05	1100.0	0.0	0.678125	1.921875	-87.565796
0.1	0.05	1100.0	0.0	0.678125	1.9375	-87.847855
0.1	0.05	1100.0	0.0	0.678125	1.953125	-87.855446
0.1	0.05	1100.0	0.0	0.678125	1.96875	-87.85886
0.1	0.05	1100.0	0.0	0.678125	1.984375	-87.85846
0.1	0.05	1100.0	0.0	0.678125	2.0	-87.85387
0.1	0.05	1100.0	0.0	0.678125	2.015625	-88.0836
0.1	0.05	1100.0	0.0	0.678125	2.03125	-88.068985
0.1	0.05	1100.0	0.0	0.678125	2.046875	-88.05063
0.1	0.05	1100.0	0.0	0.678125	2.0625	-88.02919
0.1	0.05	1100.0	0.0	0.678125	2.078125	-88.00409
0.1	0.05	1100.0	0.0	0.69375	1.90625	-87.52709
0.1	0.05	1100.0	0.0	0.69375	1.921875	-87.55447
0.1	0.05	1100.0	0.0	0.69375	1.9375	-87.57745
0.1	0.05	1100.0	0.0	0.69375	1.953125	-87.59569
0.1	0.05	1100.0	0.0	0.69375	1.96875	-87.60977
0.1	0.05	1100.0	0.0	0.69375	1.984375	-87.88292
0.1	0.05	1100.0	0.0	0.69375	2.0	-87.88423
0.1	0.05	1100.0	0.0	0.69375	2.015625	-87.88198
0.1	0.05	1100.0	0.0	0.69375	2.03125	-87.875854
0.1	0.05	1100.0	0.0	0.69375	2.046875	-87.866295
0.1	0.05	1100.0	0.0	0.69375	2.0625	-88.09097
0.1	0.05	1100.0	0.0	0.69375	2.078125	-88.07192
0.1	0.05	1100.0	0.0	0.69375	2.09375	-88.049675
0.1	0.05	1100.0	0.0	0.709375	1.890625	-87.15541
0.1	0.05	1100.0	0.0	0.709375	1.90625	-87.197914
0.1	0.05	1100.0	0.0	0.709375	1.921875	-87.23645
0.1	0.05	1100.0	0.0	0.709375	1.9375	-87.270645
0.1	0.05	1100.0	0.0	0.709375	1.953125	-87.5994
0.1	0.05	1100.0	0.0	0.709375	1.96875	-87.6184
0.1	0.05	1100.0	0.0	0.709375	1.984375	-87.63334
0.1	0.05	1100.0	0.0	0.709375	2.0	-87.644295
0.1	0.05	1100.0	0.0	0.709375	2.015625	-87.651215
0.1	0.05	1100.0	0.0	0.709375	2.03125	-87.91601
0.1	0.05	1100.0	0.0	0.709375	2.046875	-87.91163
0.1	0.05	1100.0	0.0	0.709375	2.0625	-87.903824
0.1	0.05	1100.0	0.0	0.709375	2.078125	-87.89256
0.1	0.05	1100.0	0.0	0.709375	2.09375	-87.87817
0.1	0.05	1100.0	0.0	0.709375	2.109375	-88.098045
0.1	0.05	1100.0	0.0	0.725	1.875	-86.732025
0.1	0.05	1100.0	0.0	0.725	1.890625	-86.78357
0.1	0.05	1100.0	0.0	0.725	1.90625	-86.83362
0.1	0.05	1100.0	0.0	0.725	1.921875	-86.88136
0.1	0.05	1100.0	0.0	0.725	1.9375	-87.26661
0.1	0.05	1100.0	0.0	0.725	1.953125	-87.29876
0.1	0.05	1100.0	0.0	0.725	1.96875	-87.32725
0.1	0.05	1100.0	0.0	0.725	1.984375	-87.35204
0.1	0.05	1100.0	0.0	0.725	2.0	-87.53801
0.1	0.05	1100.0	0.0	0.725	2.015625	-87.67855
0.1	0.05	1100.0	0.0	0.725	2.03125	-87.68611
0.1	0.05	1100.0	0.0	0.725	2.046875	-87.690056
0.1	0.05	1100.0	0.0	0.725	2.0625	-87.69045
0.1	0.05	1100.0	0.0	0.725	2.078125	-87.94743
0.1	0.05	1100.0	0.0	0.725	2.09375	-87.93747
0.1	0.05	1100.0	0.0	0.725	2.109375	-87.92454
0.1	0.05	1100.0	0.0	0.725	2.125	-87.908394
0.1	0.05	1100.0	0.0	0.740625	1.859375	-85.80059
0.1	0.05	1100.0	0.0	0.740625	1.875	-86.34082
0.1	0.05	1100.0	0.0	0.740625	1.890625	-86.39039
0.1	0.05	1100.0	0.0	0.740625	1.90625	-86.441826
0.1	0.05	1100.0	0.0	0.740625	1.921875	-86.493706
0.1	0.05	1100.0	0.0	0.740625	1.9375	-86.92974
0.1	0.05	1100.0	0.0	0.740625	1.953125	-86.96804
0.1	0.05	1100.0	0.0	0.740625	1.96875	-87.00448
0.1	0.05	1100.0	0.0	0.740625	1.984375	-87.03783
0.1	0.05	1100.0	0.0	0.740625	2.0	-87.3929
0.1	0.05	1100.0	0.0	0.740625	2.015625	-87.4123
0.1	0.05	1100.0	0.0	0.740625	2.03125	-87.4283
0.1	0.05	1100.0	0.0	0.740625	2.046875	-87.440834
0.1	0.05	1100.0	0.0	0.740625	2.0625	-87.735245
0.1	0.05	1100.0	0.0	0.740625	2.078125	-87.735916
0.1	0.05	1100.0	0.0	0.740625	2.09375	-87.733406
0.1	0.05	1100.0	0.0	0.740625	2.109375	-87.72766
0.1	0.05	1100.0	0.0	0.740625	2.125	-87.97719
0.1	0.05	1100.0	0.0	0.740625	2.140625	-87.96203
0.1	0.05	1100.0	0.0	0.75625	1.84375	-84.63432
0.1	0.05	1100.0	0.0	0.75625	1.859375	-85.353836
0.1	0.05	1100.0	0.0	0.75625	1.875	-85.402084
0.1	0.05	1100.0	0.0	0.75625	1.890625	-85.99446
0.1	0.05	1100.0	0.0	0.75625	1.90625	-86.037964
0.1	0.05	1100.0	0.0	0.75625	1.921875	-86.08596
0.1	0.05	1100.0	0.0	0.75625	1.9375	-86.57589
0.1	0.05	1100.0	0.0	0.75625	1.953125	-86.61484
0.1	0.05	1100.0	0.0	0.75625	1.96875	-86.65434
0.1	0.05	1100.0	0.0	0.75625	1.984375	-87.06517
0.1	0.05	1100.0	0.0	0.75625	2.0	-87.09289
0.1	0.05	1100.0	0.0	0.75625	2.015625	-87.11875
0.1	0.05	1100.0	0.0	0.75625	2.03125	-87.14226
0.1	0.05	1100.0	0.0	0.75625	2.046875	-87.48102
0.1	0.05	1100.0	0.0	0.75625	2.0625	-87.49207
0.1	0.05	1100.0	0.0	0.75625	2.078125	-87.50012
0.1	0.05	1100.0	0.0	0.75625	2.09375	-87.50491
0.1	0.05	1100.0	0.0	0.75625	2.109375	-87.78876
0.1	0.05	1100.0	0.0	0.75625	2.125	-87.783035
0.1	0.05	1100.0	0.0	0.75625	2.140625	-87.77437
0.1	0.05	1100.0	0.0	0.75625	2.15625	-87.7628
0.1	0.05	1100.0	0.0	0.771875	1.828125	-83.114586
0.1	0.05	1100.0	0.0	0.771875	1.84375	-84.13456
0.1	0.05	1100.0	0.0	0.771875	1.859375	-84.16495
0.1	0.05	1100.0	0.0	0.771875	1.875	-84.962585
0.1	0.05	1100.0	0.0	0.771875	1.890625	-84.99538
0.1	0.05	1100.0	0.0	0.771875	1.90625	-85.64516
0.1	0.05	1100.0	0.0	0.771875	1.921875	-85.678154
0.1	0.05	1100.0	0.0	0.771875	1.9375	-85.71869
0.1	0.05	1100.0	0.0	0.771875	1.953125	-86.25384
0.1	0.05	1100.0	0.0	0.771875	1.96875	-86.28906
0.1	0.05	1100.0	0.0	0.771875	1.984375	-86.32661
0.1	0.05	1100.0	0.0	0.771875	2.0	-86.77443
0.1	0.05	1100.0	0.0	0.771875	2.015625	-86.80263
0.1	0.05	1100.0	0.0	0.771875	2.03125	-86.83038
0.1	0.05	1100.0	0.0	0.771875	2.046875	-87.209206
0.1	0.05	1100.0	0.0	0.771875	2.0625	-87.225586
0.1	0.05	1100.0	0.0	0.771875	2.078125	-87.2398
0.1	0.05	1100.0	0.0	0.771875	2.09375	-87.251434
0.1	0.05	1100.0	0.0	0.771875	2.109375	-87.566986
0.1	0.05	1100.0	0.0	0.771875	2.125	-87.56767
0.1	0.05	1100.0	0.0	0.771875	2.140625	-87.56533
0.1	0.05	1100.0	0.0	0.771875	2.15625	-87.751305
0.1	0.05	1100.0	0.0	0.771875	2.171875	-87.82761
0.1	0.05	1100.0	0.0	0.7875	1.8125	-80.986404
0.1	0.05	1100.0	0.0	0.7875	1.828125	-81.61497
0.1	0.05	1100.0	0.0	0.7875	1.84375	-82.542816
0.1	0.05	1100.0	0.0	0.7875	1.859375	-83.68822
0.1	0.05	1100.0	0.0	0.7875	1.875	-83.69035
0.1	0.05	1100.0	0.0	0.7875	1.890625	-84.57372
0.1	0.05	1100.0	0.0	0.7875	1.90625	-84.585915
0.1	0.05	1100.0	0.0	0.7875	1.921875	-85.297
0.1	0.05	1100.0	0.0	0.7875	1.9375	-85.31528
0.1	0.05	1100.0	0.0	0.7875	1.953125	-85.34335
0.1	0.05	1100.0	0.0	0.7875	1.96875	-85.92735
0.1	0.05	1100.0	0.0	0.7875	1.984375	-85.954796
0.1	0.05	1100.0	0.0	0.7875	2.0	-86.451225
0.1	0.05	1100.0	0.0	0.7875	2.015625	-86.47479
0.1	0.05	1100.0	0.0	0.7875	2.03125	-86.50098
0.1	0.05	1100.0	0.0	0.7875	2.046875	-86.921936
0.1	0.05	1100.0	0.0	0.7875	2.0625	-86.94016
0.1	0.05	1100.0	0.0	0.7875	2.078125	-86.95789
0.1	0.05	1100.0	0.0	0.7875	2.09375	-86.97444
0.1	0.05	1100.0	0.0	0.7875	2.109375	-87.32539
0.1	0.05	1100.0	0.0	0.7875	2.125	-87.3312
0.1	0.05	1100.0	0.0	0.7875	2.140625	-87.33478
0.1	0.05	1100.0	0.0	0.7875	2.15625	-87.63758
0.1	0.05	1100.0	0.0	0.7875	2.171875	-87.63129
0.1	0.05	1100.0	0.0	0.7875	2.1875	-87.622406
0.1	0.05	1100.0	0.0	0.803125	1.796875	-72.77104
0.1	0.05	1100.0	0.0	0.803125	1.8125	-77.52586
0.1	0.05	1100.0	0.0	0.803125	1.828125	-79.82877
0.1	0.05	1100.0	0.0	0.803125	1.84375	-80.17279
0.1	0.05	1100.0	0.0	0.803125	1.859375	-81.97269
0.1	0.05	1100.0	0.0	0.803125	1.875	-81.93344
0.1	0.05	1100.0	0.0	0.803125	1.890625	-83.21803
0.1	0.05	1100.0	0.0	0.803125	1.90625	-83.20476
0.1	0.05	1100.0	0.0	0.803125	1.921875	-84.17848
0.1	0.05	1100.0	0.0	0.803125	1.9375	-84.18027
0.1	0.05	1100.0	0.0	0.803125	1.953125	-84.9538
0.1	0.05	1100.0	0.0	0.803125	1.96875	-84.96442
0.1	0.05	1100.0	0.0	0.803125	1.984375	-85.60091
0.1	0.05	1100.0	0.0	0.803125	2.0	-85.61607
0.1	0.05	1100.0	0.0	0.803125	2.015625	-86.15382
0.1	0.05	1100.0	0.0	0.803125	2.03125	-86.169655
0.1	0.05	1100.0	0.0	0.803125	2.046875	-86.19046
0.1	0.05	1100.0	0.0	0.803125	2.0625	-86.64626
0.1	0.05	1100.0	0.0	0.803125	2.078125	-86.66204
0.1	0.05	1100.0	0.0	0.803125	2.09375	-86.67898
0.1	0.05	1100.0	0.0	0.803125	2.109375	-87.06818
0.1	0.05	1100.0	0.0	0.803125	2.125	-87.07668
0.1	0.05	1100.0	0.0	0.803125	2.140625	-87.08406
0.1	0.05	1100.0	0.0	0.803125	2.15625	-87.41885
0.1	0.05	1100.0	0.0	0.803125	2.171875	-87.417076
0.1	0.05	1100.0	0.0	0.803125	2.1875	-87.41301
0.1	0.05	1100.0	0.0	0.803125	2.203125	-87.48977
0.1	0.05	1100.0	0.0	0.81875	1.78125	-60.19155
0.1	0.05	1100.0	0.0	0.81875	1.796875	-63.552967
0.1	0.05	1100.0	0.0	0.81875	1.8125	-70.73214
0.1	0.05	1100.0	0.0	0.81875	1.828125	-75.047226
0.1	0.05	1100.0	0.0	0.81875	1.84375	-76.114395
0.1	0.05	1100.0	0.0	0.81875	1.859375	-79.373405
0.1	0.05	1100.0	0.0	0.81875	1.875	-79.232285
0.1	0.05	1100.0	0.0	0.81875	1.890625	-81.31747
0.1	0.05	1100.0	0.0	0.81875	1.90625	-82.75822
0.1	0.05	1100.0	0.0	0.81875	1.921875	-82.70152
0.1	0.05	1100.0	0.0	0.81875	1.9375	-83.78048
0.1	0.05	1100.0	0.0	0.81875	1.953125	-83.75125
0.1	0.05	1100.0	0.0	0.81875	1.96875	-84.59958
0.1	0.05	1100.0	0.0	0.81875	1.984375	-84.587296
0.1	0.05	1100.0	0.0	0.81875	2.0	-85.278984
0.1	0.05	1100.0	0.0	0.81875	2.015625	-85.27751
0.1	0.05	1100.0	0.0	0.81875	2.03125	-85.85842
0.1	0.05	1100.0	0.0	0.81875	2.046875	-85.8628
0.1	0.05	1100.0	0.0	0.81875	2.0625	-85.87436
0.1	0.05	1100.0	0.0	0.81875	2.078125	-86.36649
0.1	0.05	1100.0	0.0	0.81875	2.09375	-86.37698
0.1	0.05	1100.0	0.0	0.81875	2.109375	-86.804535
0.1	0.05	1100.0	0.0	0.81875	2.125	-86.81101
0.1	0.05	1100.0	0.0	0.81875	2.140625	-86.8185
0.1	0.05	1100.0	0.0	0.81875	2.15625	-87.187256
0.1	0.05	1100.0	0.0	0.81875	2.171875	-87.18764
0.1	0.05	1100.0	0.0	0.81875	2.1875	-87.18672
0.1	0.05	1100.0	0.0	0.81875	2.203125	-87.18441
0.1	0.05	1100.0	0.0	0.81875	2.21875	-87.49771
0.1	0.05	1100.0	0.0	0.834375	1.765625	-32.775414
0.1	0.05	1100.0	0.0	0.834375	1.78125	-30.174591
0.1	0.05	1100.0	0.0	0.834375	1.796875	-52.7389
0.1	0.05	1100.0	0.0	0.834375	1.8125	-54.390488
0.1	0.05	1100.0	0.0	0.834375	1.828125	-67.015915
0.1	0.05	1100.0	0.0	0.834375	1.84375	-67.743774
0.1	0.05	1100.0	0.0	0.834375	1.859375	-74.85081
0.1	0.05	1100.0	0.0	0.834375	1.875	-74.40153
0.1	0.05	1100.0	0.0	0.834375	1.890625	-78.34546
0.1	0.05	1100.0	0.0	0.834375	1.90625	-80.7213
0.1	0.05	1100.0	0.0	0.834375	1.921875	-80.57586
0.1	0.05	1100.0	0.0	0.834375	1.9375	-82.213104
0.1	0.05	1100.0	0.0	0.834375	1.953125	-82.129196
0.1	0.05	1100.0	0.0	0.834375	1.96875	-83.33311
0.1	0.05	1100.0	0.0	0.834375	1.984375	-83.61357
0.1	0.05	1100.0	0.0	0.834375	2.0	-84.21813
0.1	0.05	1100.0	0.0	0.834375	2.015625	-84.967545
0.1	0.05	1100.0	0.0	0.834375	2.03125	-84.94441
0.1	0.05	1100.0	0.0	0.834375	2.046875	-85.56956
0.1	0.05	1100.0	0.0	0.834375	2.0625	-85.55816
0.1	0.05	1100.0	0.0	0.834375	2.078125	-85.55613
0.1	0.05	1100.0	0.0	0.834375	2.09375	-86.08688
0.1	0.05	1100.0	0.0	0.834375	2.109375	-86.08836
0.1	0.05	1100.0	0.0	0.834375	2.125	-86.54758
0.1	0.05	1100.0	0.0	0.834375	2.140625	-86.54889
0.1	0.05	1100.0	0.0	0.834375	2.15625	-86.552734
0.1	0.05	1100.0	0.0	0.834375	2.171875	-86.949455
0.1	0.05	1100.0	0.0	0.834375	2.1875	-86.94838
0.1	0.05	1100.0	0.0	0.834375	2.203125	-86.94735
0.1	0.05	1100.0	0.0	0.834375	2.21875	-87.29119
0.1	0.05	1100.0	0.0	0.834375	2.234375	-87.28292
0.1	0.05	1100.0	0.0	0.85	1.75	0.002586484
0.1	0.05	1100.0	0.0	0.85	1.765625	-0.3533528
0.1	0.05	1100.0	0.0	0.85	1.78125	-14.839241
0.1	0.05	1100.0	0.0	0.85	1.796875	-21.91198
0.1	0.05	1100.0	0.0	0.85	1.8125	-33.282692
0.1	0.05	1100.0	0.0	0.85	1.828125	-50.73094
0.1	0.05	1100.0	0.0	0.85	1.84375	-49.74171
0.1	0.05	1100.0	0.0	0.85	1.859375	-65.48015
0.1	0.05	1100.0	0.0	0.85	1.875	-64.07869
0.1	0.05	1100.0	0.0	0.85	1.890625	-72.95962
0.1	0.05	1100.0	0.0	0.85	1.90625	-75.761475
0.1	0.05	1100.0	0.0	0.85	1.921875	-77.13486
0.1	0.05	1100.0	0.0	0.85	1.9375	-79.93108
0.1	0.05	1100.0	0.0	0.85	1.953125	-79.72722
0.1	0.05	1100.0	0.0	0.85	1.96875	-81.60657
0.1	0.05	1100.0	0.0	0.85	1.984375	-82.935745
0.1	0.05	1100.0	0.0	0.85	2.0	-82.84395
0.1	0.05	1100.0	0.0	0.85	2.015625	-83.864136
0.1	0.05	1100.0	0.0	0.85	2.03125	-83.80663
0.1	0.05	1100.0	0.0	0.85	2.046875	-84.62263
0.1	0.05	1100.0	0.0	0.85	2.0625	-84.58749
0.1	0.05	1100.0	0.0	0.85	2.078125	-85.26113
0.1	0.05	1100.0	0.0	0.85	2.09375	-85.241066
0.1	0.05	1100.0	0.0	0.85	2.109375	-85.81134
0.1	0.05	1100.0	0.0	0.85	2.125	-85.79988
0.1	0.05	1100.0	0.0	0.85	2.140625	-86.29185
0.1	0.05	1100.0	0.0	0.85	2.15625	-86.28467
0.1	0.05	1100.0	0.0	0.85	2.171875	-86.28204
0.1	0.05	1100.0	0.0	0.85	2.1875	-86.70779
0.1	0.05	1100.0	0.0	0.85	2.203125	-86.70311
0.1	0.05	1100.0	0.0	0.85	2.21875	-87.07832
0.1	0.05	1100.0	0.0	0.85	2.234375	-87.069496
0.1	0.05	1100.0	0.0	0.85	2.25	-87.06052
0.1	0.05	1100.0	0.0	0.865625	1.734375	0.03596002
0.1	0.05	1100.0	0.0	0.865625	1.75	-0.020732582
0.1	0.05	1100.0	0.0	0.865625	1.765625	0.0071185827
0.1	0.05	1100.0	0.0	0.865625	1.78125	0.012746632
0.1	0.05	1100.0	0.0	0.865625	1.796875	-0.21897703
0.1	0.05	1100.0	0.0	0.865625	1.8125	-17.565468
0.1	0.05	1100.0	0.0	0.865625	1.828125	-11.804825
0.1	0.05	1100.0	0.0	0.865625	1.84375	-36.27044
0.1	0.05	1100.0	0.0	0.865625	1.859375	-42.928947
0.1	0.05	1100.0	0.0	0.865625	1.875	-52.978897
0.1	0.05	1100.0	0.0	0.865625	1.890625	-61.31639
0.1	0.05	1100.0	0.0	0.865625	1.90625	-67.491806
0.1	0.05	1100.0	0.0	0.865625	1.921875	-70.62428
0.1	0.05	1100.0	0.0	0.865625	1.9375	-76.209526
0.1	0.05	1100.0	0.0	0.865625	1.953125	-75.68831
0.1	0.05	1100.0	0.0	0.865625	1.96875	-79.02464
0.1	0.05	1100.0	0.0	0.865625	1.984375	-81.11904
0.1	0.05	1100.0	0.0	0.865625	2.0	-80.926865
0.1	0.05	1100.0	0.0	0.865625	2.015625	-82.42544
0.1	0.05	1100.0	0.0	0.865625	2.03125	-82.30435
0.1	0.05	1100.0	0.0	0.865625	2.046875	-83.43704
0.1	0.05	1100.0	0.0	0.865625	2.0625	-84.31872
0.1	0.05	1100.0	0.0	0.865625	2.078125	-84.253624
0.1	0.05	1100.0	0.0	0.865625	2.09375	-84.97801
0.1	0.05	1100.0	0.0	0.865625	2.109375	-84.93453
0.1	0.05	1100.0	0.0	0.865625	2.125	-85.54524
0.1	0.05	1100.0	0.0	0.865625	2.140625	-85.51669
0.1	0.05	1100.0	0.0	0.865625	2.15625	-86.041565
0.1	0.05	1100.0	0.0	0.865625	2.171875	-86.02203
0.1	0.05	1100.0	0.0	0.865625	2.1875	-86.009445
0.1	0.05	1100.0	0.0	0.865625	2.203125	-86.46516
0.1	0.05	1100.0	0.0	0.865625	2.21875	-86.45425
0.1	0.05	1100.0	0.0	0.865625	2.234375	-86.85524
0.1	0.05	1100.0	0.0	0.865625	2.25	-86.842896
0.1	0.05	1100.0	0.0	0.865625	2.265625	-86.83161
0.1	0.05	1100.0	0.0	0.88125	1.71875	0.028736174
0.1	0.05	1100.0	0.0	0.88125	1.734375	0.03536533
0.1	0.05	1100.0	0.0	0.88125	1.75	0.037105307
0.1	0.05	1100.0	0.0	0.88125	1.765625	0.038727105
0.1	0.05	1100.0	0.0	0.88125	1.78125	0.00894779
0.1	0.05	1100.0	0.0	0.88125	1.796875	0.016709208
0.1	0.05	1100.0	0.0	0.88125	1.8125	0.020363212
0.1	0.05	1100.0	0.0	0.88125	1.828125	-0.11477929
0.1	0.05	1100.0	0.0	0.88125	1.84375	-8.302544
0.1	0.05	1100.0	0.0	0.88125	1.859375	-14.597298
0.1	0.05	1100.0	0.0	0.88125	1.875	-39.13906
0.1	0.05	1100.0	0.0	0.88125	1.890625	-33.283386
0.1	0.05	1100.0	0.0	0.88125	1.90625	-56.07124
0.1	0.05	1100.0	0.0	0.88125	1.921875	-55.991417
0.1	0.05	1100.0	0.0	0.88125	1.9375	-69.18128
0.1	0.05	1100.0	0.0	0.88125	1.953125	-67.69548
0.1	0.05	1100.0	0.0	0.88125	1.96875	-74.66066
0.1	0.05	1100.0	0.0	0.88125	1.984375	-76.395424
0.1	0.05	1100.0	0.0	0.88125	2.0	-77.97096
0.1	0.05	1100.0	0.0	0.88125	2.015625	-80.40695
0.1	0.05	1100.0	0.0	0.88125	2.03125	-80.15392
0.1	0.05	1100.0	0.0	0.88125	2.046875	-81.862114
0.1	0.05	1100.0	0.0	0.88125	2.0625	-83.09535
0.1	0.05	1100.0	0.0	0.88125	2.078125	-82.97242
0.1	0.05	1100.0	0.0	0.88125	2.09375	-83.94007
0.1	0.05	1100.0	0.0	0.88125	2.109375	-83.85723
0.1	0.05	1100.0	0.0	0.88125	2.125	-84.64327
0.1	0.05	1100.0	0.0	0.88125	2.140625	-84.58714
0.1	0.05	1100.0	0.0	0.88125	2.15625	-85.24375
0.1	0.05	1100.0	0.0	0.88125	2.171875	-85.20562
0.1	0.05	1100.0	0.0	0.88125	2.1875	-85.76607
0.1	0.05	1100.0	0.0	0.88125	2.203125	-85.73935
0.1	0.05	1100.0	0.0	0.88125	2.21875	-86.2256
0.1	0.05	1100.0	0.0	0.88125	2.234375	-86.20503
0.1	0.05	1100.0	0.0	0.88125	2.25	-86.632385
0.1	0.05	1100.0	0.0	0.88125	2.265625	-86.613785
0.1	0.05	1100.0	0.0	0.88125	2.28125	-86.59807
0.1	0.05	1100.0	0.0	0.896875	1.703125	0.024509534
0.1	0.05	1100.0	0.0	0.896875	1.71875	0.02646099
0.1	0.05	1100.0	0.0	0.896875	1.734375	0.0017268658
0.1	0.05	1100.0	0.0	0.896875	1.75	0.033415616
0.1	0.05	1100.0	0.0	0.896875	1.765625	0.0351208
0.1	0.05	1100.0	0.0	0.896875	1.78125	0.036792353
0.1	0.05	1100.0	0.0	0.896875	1.796875	-0.0065509677
0.1	0.05	1100.0	0.0	0.896875	1.8125	0.018432975
0.1	0.05	1100.0	0.0	0.896875	1.828125	0.024220467
0.1	0.05	1100.0	0.0	0.896875	1.84375	0.02567631
0.1	0.05	1100.0	0.0	0.896875	1.859375	-0.043859005
0.1	0.05	1100.0	0.0	0.896875	1.875	-0.5460464
0.1	0.05	1100.0	0.0	0.896875	1.890625	-17.301903
0.1	0.05	1100.0	0.0	0.896875	1.90625	-31.07705
0.1	0.05	1100.0	0.0	0.896875	1.921875	-36.215614
0.1	0.05	1100.0	0.0	0.896875	1.9375	-53.837032
0.1	0.05	1100.0	0.0	0.896875	1.953125	-53.16023
0.1	0.05	1100.0	0.0	0.896875	1.96875	-66.09549
0.1	0.05	1100.0	0.0	0.896875	1.984375	-67.90279
0.1	0.05	1100.0	0.0	0.896875	2.0	-72.78419
0.1	0.05	1100.0	0.0	0.896875	2.015625	-77.28879
0.1	0.05	1100.0	0.0	0.896875	2.03125	-76.728134
0.1	0.05	1100.0	0.0	0.896875	2.046875	-79.59764
0.1	0.05	1100.0	0.0	0.896875	2.0625	-81.4644
0.1	0.05	1100.0	0.0	0.896875	2.078125	-81.233765
0.1	0.05	1100.0	0.0	0.896875	2.09375	-82.61565
0.1	0.05	1100.0	0.0	0.896875	2.109375	-82.461624
0.1	0.05	1100.0	0.0	0.896875	2.125	-83.53159
0.1	0.05	1100.0	0.0	0.896875	2.140625	-84.373505
0.1	0.05	1100.0	0.0	0.896875	2.15625	-84.286476
0.1	0.05	1100.0	0.0	0.896875	2.171875	-84.98693
0.1	0.05	1100.0	0.0	0.896875	2.1875	-84.924904
0.1	0.05	1100.0	0.0	0.896875	2.203125	-85.5211
0.1	0.05	1100.0	0.0	0.896875	2.21875	-85.476585
0.1	0.05	1100.0	0.0	0.896875	2.234375	-85.99313
0.1	0.05	1100.0	0.0	0.896875	2.25	-85.95936
0.1	0.05	1100.0	0.0	0.896875	2.265625	-86.41276
0.1	0.05	1100.0	0.0	0.896875	2.28125	-86.38538
0.1	0.05	1100.0	0.0	0.896875	2.296875	-86.36244
0.1	0.05	1100.0	0.0	0.9125	1.6875	0.018756777
0.1	0.05	1100.0	0.0	0.9125	1.703125	0.02073802
0.1	0.05	1100.0	0.0	0.9125	1.71875	0.02267921
0.1	0.05	1100.0	0.0	0.9125	1.734375	0.024579734
0.1	0.05	1100.0	0.0	0.9125	1.75	0.026522845
0.1	0.05	1100.0	0.0	0.9125	1.765625	0.015489936
0.1	0.05	1100.0	0.0	0.9125	1.78125	0.033246785
0.1	0.05	1100.0	0.0	0.9125	1.796875	0.034880355
0.1	0.05	1100.0	0.0	0.9125	1.8125	0.036485404
0.1	0.05	1100.0	0.0	0.9125	1.828125	0.0171116
0.1	0.05	1100.0	0.0	0.9125	1.84375	0.026186645
0.1	0.05	1100.0	0.0	0.9125	1.859375	0.029807627
0.1	0.05	1100.0	0.0	0.9125	1.875	0.028922379
0.1	0.05	1100.0	0.0	0.9125	1.890625	5.1558018E-5
0.1	0.05	1100.0	0.0	0.9125	1.90625	-0.40590093
0.1	0.05	1100.0	0.0	0.9125	1.921875	-19.917267
0.1	0.05	1100.0	0.0	0.9125	1.9375	-20.227722
0.1	0.05	1100.0	0.0	0.9125	1.953125	-39.063606
0.1	0.05	1100.0	0.0	0.9125	1.96875	-47.025616
0.1	0.05	1100.0	0.0	0.9125	1.984375	-56.225067
0.1	0.05	1100.0	0.0	0.9125	2.0	-62.212025
0.1	0.05	1100.0	0.0	0.9125	2.015625	-71.048386
0.1	0.05	1100.0	0.0	0.9125	2.03125	-70.47323
0.1	0.05	1100.0	0.0	0.9125	2.046875	-75.99264
0.1	0.05	1100.0	0.0	0.9125	2.0625	-76.959625
